16485	10708
16485	3303
16485	5908
16485	6259
16485	13700
16485	6902
16485	14670
16485	8081
16485	1709
16485	3203
16485	17671
16485	14618
16485	24807
16485	11846
16485	10734
16485	11059
16485	25427
16485	11975
16485	12148
16485	1324
16485	13417
16485	8743
16485	21307
16485	2502
16485	1863
16485	25379
16485	18859
16485	8350
16485	10408
16485	8705
16485	25747
16485	18358
16485	18613
16485	3044
16485	19204
16485	21361
16485	21928
16485	21917
16485	46
16485	18913
16485	21697
16485	25271
16485	20906
16485	25481
16485	4182
16485	1197
16485	5626
16485	17017
20490	15913
15913	5317
15913	15972
15913	14616
15913	25666
15913	19278
15913	8779
3592	70
3592	3348
3592	9168
12527	1045
12527	22398
12527	21921
1045	71
12424	7602
12424	3956
12424	7121
12424	2884
12424	26690
12424	13160
12424	21701
12424	3022
12424	15512
12424	24739
12424	776
12424	8427
12424	25675
7602	7646
7602	23410
7602	6901
7602	868
7602	15436
7602	2884
7602	22395
9638	4143
9638	19001
4143	26703
4143	19001
4143	19285
20871	2386
20871	1180
20871	1182
20871	20842
20871	3069
20871	22188
20871	16853
20871	939
20871	16151
20871	1277
20871	18993
20871	16394
20871	4412
20871	13318
20871	225
20871	6697
2386	2727
2386	14618
2386	5272
2386	5815
2386	12228
2386	12071
2386	22241
2386	1709
2386	13775
2386	17710
2386	10708
74	26245
2978	21988
2978	5279
11409	76
11409	5321
11409	16288
11409	21139
11409	19281
11409	21891
11409	23366
24464	16741
16741	3731
16741	19764
16741	3667
13954	1008
13954	17364
1008	17364
17364	78
17423	22752
17423	16618
22752	4704
15459	80
80	5779
82	5918
83	22591
83	21238
22591	4412
22591	3302
4412	4719
4412	1
4412	1181
4412	18805
84	8839
8839	13199
8839	1124
8839	10124
8839	14833
7339	18970
7339	15044
7339	2463
7339	18561
7339	8822
7339	20927
7339	6328
7339	11276
18970	16163
18970	2114
11001	10388
11001	88
11001	6697
11001	8512
11001	15085
11001	8732
11001	17546
11001	16930
11001	18705
11001	5549
11001	25084
11001	25577
10388	26102
10388	24222
88	4192
90	20392
20392	22777
20392	13525
20392	24197
20392	24853
20392	8566
20392	19358
91	20245
91	15327
20245	17313
20245	19902
20245	15884
15327	16219
17363	1632
17363	6837
17363	16251
17363	2092
17363	11963
17363	7649
17363	279
17363	17427
1632	8955
1632	18566
92	8468
92	636
8468	636
22972	24979
22972	20959
2888	2884
2884	14618
2884	9228
2884	2464
2884	3976
2884	9239
2884	4624
2884	17199
2884	5316
2884	18976
2884	11604
2884	15192
2884	10034
2884	9764
2884	14708
2884	15336
2884	17943
2884	19827
2884	19458
2884	5328
2884	8923
2884	9734
2884	4675
2884	21966
2884	16806
2884	26473
18594	22727
11256	23147
11256	13796
11256	15124
11256	10667
23147	17571
23147	23809
23147	19259
23147	10484
96	15764
15764	20077
15764	11595
15764	13277
15764	13310
15764	15072
15764	24522
15764	6845
15764	15998
15764	19435
15764	17961
15764	2403
15764	11142
98	5663
98	19349
5663	23660
854	24815
854	3686
854	24394
24815	3514
24815	25471
24815	18583
101	24443
24443	13093
24443	16015
103	22681
103	690
22681	13745
24761	310
310	8762
310	24460
310	5993
310	1257
310	5354
310	18992
310	26085
310	1802
310	15160
310	22710
310	11831
310	17230
310	8715
310	4282
310	22777
310	21263
310	2757
310	19356
310	21048
310	26649
310	23634
310	25881
310	24693
310	24639
310	25208
13745	104
8581	11240
8581	2005
8581	10817
8581	2955
8581	4813
8581	11180
8581	2840
8581	25126
8581	16496
8581	21649
8581	22989
8581	8922
11240	105
11240	13716
11240	19780
11240	24373
11240	24356
11240	1197
11240	21956
15256	106
15256	1674
15256	21526
15256	4789
15256	5621
15256	13869
15256	26024
106	5621
17644	14279
17644	16893
17644	22738
14279	22738
16135	370
370	14021
18484	3463
18484	10247
18484	16902
18484	108
18484	23219
108	23219
109	9629
9629	25807
9629	4783
9629	1304
9629	3593
9629	5809
9629	10655
9629	6164
9629	1324
9629	1312
9629	16236
9629	24678
9629	9580
9629	18340
9629	24359
9629	25503
9629	17756
9629	17871
9629	13979
9629	19128
9629	19437
9629	20116
9629	25422
9629	20666
9629	25398
9629	26591
16232	10020
16232	8818
16232	16288
16232	15328
16232	2641
10020	5636
10020	72
10020	5677
10020	5703
10020	18266
14982	17859
7338	23482
7338	335
7338	671
7338	19481
7338	16400
7338	16458
23482	19481
24678	111
24678	15714
24678	9999
24678	675
24678	10764
111	10169
24640	3125
24640	5265
24640	24796
24640	25268
3125	302
3125	8673
3125	22832
3125	15051
3125	24067
3125	1802
20171	19321
20171	6858
20171	7927
20171	18400
20171	11379
20171	23565
20171	26160
19321	334
19321	3199
19321	16407
19321	13922
19321	25665
19321	637
116	20211
20211	4832
20211	23769
20211	16480
20211	19392
117	3269
3269	19112
3269	1590
3269	24649
13966	14815
13966	5832
13966	13694
14815	25783
15650	15651
15650	20756
15651	21166
15651	15349
15651	2738
8147	119
8147	18112
15116	17267
15116	121
15116	19680
15116	26301
17267	19680
17267	4762
4997	18698
4997	175
4997	17135
4997	17555
4997	18393
4997	18767
6787	2929
6787	4327
6787	4359
2929	4359
2929	4327
2929	21639
17540	9350
17540	2719
9350	2719
13387	23491
13387	21859
13387	13769
13387	15871
7202	125
125	25292
127	14274
14274	3430
14274	10655
14274	1205
19793	3861
19793	6018
19793	2969
19793	17007
19793	12972
3861	7125
3861	13462
3861	4137
3861	18774
3861	18841
3861	24269
129	16614
129	20688
20676	17958
20676	20907
20676	4844
20676	12270
17958	22412
17958	12270
17958	10044
14847	5420
14847	13623
14847	2116
14847	10469
14847	16061
5420	130
13623	10469
13623	4325
9432	10682
9432	133
9432	16113
10682	16113
26186	133
26186	1561
133	1624
133	16113
8045	12884
8045	1882
8045	134
8045	605
12884	936
136	22927
22927	11349
1007	21928
1007	50
1007	20946
1007	23484
1007	11253
21928	22777
21928	24038
21928	20666
21928	4594
21928	10808
21928	4185
21928	21268
21928	15786
21928	18426
21928	6605
21928	6524
21928	9460
21928	3286
21928	21891
21928	7706
26423	138
26423	20216
141	18998
141	2682
18998	2682
18998	23296
2682	23051
2682	23296
2682	11542
2682	11524
142	12860
12860	5154
4428	14826
4428	24122
4428	22051
151	143
143	19258
144	23126
23126	25473
145	14831
2468	2622
2468	21064
2468	16877
2468	10069
2468	19547
2622	21693
2622	13183
2603	148
2603	595
148	15025
18360	150
18360	13069
150	17625
150	13069
17625	19229
17625	10707
17625	13069
4920	13335
13335	18720
5680	2529
5680	15357
5680	13552
5680	8138
2529	15357
1027	20868
1027	19074
20868	9441
20868	21595
20868	9615
20868	19074
20868	16258
14808	152
14808	16640
14808	12533
14808	8299
14808	22984
14808	13608
14808	7596
14808	20495
14808	15401
14808	25295
14808	16566
14808	22099
14808	3724
152	16640
16640	12931
16640	11797
16640	13092
16640	2163
16640	22473
16640	22099
8151	153
22895	156
22895	10418
22895	20204
156	20204
157	20209
157	7094
20209	2592
20209	8734
158	21156
158	16204
21156	2522
26676	159
8678	160
8678	7012
8678	5766
160	25413
14803	4570
4570	19141
15991	3048
15991	18909
3048	5586
3048	4542
3048	161
3048	1479
9885	16086
16086	2413
164	18733
164	1620
164	3249
164	10489
18733	5822
18733	15104
14732	1871
14732	6572
14732	4884
14732	18502
13466	11887
13466	14121
13466	1620
13466	24582
7303	166
7303	15934
14452	167
167	19014
168	21437
21437	5775
11942	11315
11942	169
11315	20152
11315	17404
11315	14788
6510	170
6510	6710
170	6508
170	6710
6710	181
6710	19103
6710	1536
6710	21528
6710	22764
23987	1666
23987	14717
23987	18992
1666	23474
1666	14792
15796	5158
15796	13773
15796	14415
15796	579
5158	579
174	9386
174	12706
9386	13990
9386	12127
9386	12706
21768	177
21768	16030
177	8357
13979	13489
13979	10578
13979	24446
13979	17335
13979	14618
13979	16019
13979	24288
13489	8213
13489	19023
13489	22218
15114	180
180	9424
180	7010
181	1539
181	16411
181	5302
181	23778
5636	6670
5636	11388
5636	26194
5636	16947
5636	25721
6670	3057
6670	17544
6670	21032
6670	19303
11888	21439
11888	182
11888	17428
21439	6826
6826	182
5469	8819
5469	21746
5469	10081
5469	3896
8819	183
8819	19960
8819	18402
8819	3736
183	5485
183	5915
183	18825
183	11983
183	8527
183	11467
15416	14558
15416	12278
15416	3274
15416	5507
14558	184
14558	5771
14558	15380
185	13528
186	21426
186	3499
21426	6591
21426	12768
21426	14613
21652	187
21652	1660
21652	13254
21652	14192
21652	15557
21652	11990
3614	20393
3614	21513
21513	188
21513	17567
21513	22661
21513	13681
21513	21467
21513	20605
26666	21592
26666	15983
1610	189
1610	11657
189	424
189	9751
189	16824
189	4835
189	7227
189	16493
189	20294
189	2346
189	22062
189	7098
190	2434
190	1661
190	17459
190	8753
2434	17459
2434	1661
12618	13895
12618	13976
13895	4772
13895	13976
13895	23348
13400	3008
13400	1569
13400	2744
13400	8082
13400	10177
13400	21806
13400	5744
13400	19088
13400	9941
13400	4119
13400	12519
13400	21331
13400	16780
13400	13640
13400	14604
13400	2849
13400	18302
13400	8637
13400	10689
13400	18864
13400	21995
13400	25461
192	12607
12607	2428
12607	18627
12607	1613
12607	6734
12607	272
12607	21433
12607	18254
12607	18381
12607	23781
12607	14301
12607	3165
12607	15470
12607	22724
12607	18900
12607	19279
12607	20321
12607	16025
12607	23695
12607	14295
12607	19178
3290	26227
3290	7335
3290	194
5294	8206
5294	4816
5294	22929
8206	5092
8206	2005
8206	22715
22715	13412
22715	4816
22715	7240
22715	3879
22715	3981
13412	4923
13412	408
13412	13381
13412	20440
8192	196
5428	8654
5428	8364
5428	17677
8654	8364
8364	7566
13367	2617
13367	197
13367	14317
13367	19860
2617	14317
198	25148
198	4879
198	15912
4879	5784
424	18249
424	17344
424	944
424	494
424	10984
424	23723
424	6336
424	11405
424	14102
424	15014
8738	19187
8738	12657
8738	23906
201	17154
17154	2474
20030	6316
6316	18980
6316	8152
6316	20039
6316	16093
6316	6844
6316	9202
6316	20455
4020	204
4020	24395
5033	205
5033	16055
205	16055
205	25446
207	5736
207	1690
18395	13446
18395	208
18395	14862
18395	13827
13308	9551
13308	209
13308	8622
9551	19203
9551	8829
9551	18601
9551	22474
8622	209
8622	11310
209	12980
4242	4070
4242	211
457	13696
13696	21682
212	9178
9178	23037
9178	7236
9178	6473
9178	1211
9178	4745
9178	17138
9178	10872
9178	15008
5923	213
22687	22914
22687	14664
22914	941
22914	14664
22914	215
19655	2394
19655	23980
2394	216
2394	16753
216	16753
24590	9325
24590	15873
9325	18410
9325	12245
4883	218
7728	3406
3406	14115
3406	17568
3406	22352
3406	9881
3406	17766
9118	220
9118	10275
9118	4896
9118	20958
9118	11254
9118	20766
9118	17862
9118	4222
9118	17881
9118	9569
9118	12031
9118	17806
9118	26439
9118	8999
9118	7212
9118	24751
9118	25306
9118	20985
9118	12037
18839	23562
5143	17696
5143	25458
5143	17981
17696	7262
17696	24724
17696	12209
17696	20677
17696	15032
17696	23944
17696	24700
17696	25719
17696	26415
17696	26558
23034	224
19122	7145
19122	10114
19122	18986
19122	14378
19122	2542
19122	21813
17155	226
8492	5263
8492	20315
5263	228
5263	21790
8262	2031
2031	24793
12373	10710
10710	230
10710	15308
15707	15669
15707	24041
15707	23659
15707	20355
15707	5408
15669	5408
15669	18448
233	10113
10113	9808
10113	22368
10113	21175
10113	9351
15867	11871
15867	18890
15867	2328
15867	523
15867	9622
15867	24356
15867	21138
11871	9715
5659	16541
5659	2700
5659	6145
5659	4903
5659	14618
2700	234
7743	18897
7743	6395
7743	16047
18897	7319
1248	20822
1248	15649
1248	11226
1248	14529
1248	16218
20822	21886
20822	11226
20822	13525
20822	13256
20822	22004
20822	20473
24414	11485
24414	1671
24414	5630
24414	7709
24414	9466
24414	11886
24414	21467
24414	7672
11485	3278
239	5738
239	18077
239	1733
239	8250
240	15287
240	11892
240	1242
240	8310
240	25141
240	11249
15287	11892
15287	1242
15467	20894
15467	4373
15467	22944
20894	17780
17789	11561
17789	18808
11561	17834
11561	20189
11561	18678
9756	1869
9756	8965
9756	25363
243	10350
10350	23775
10350	14637
10350	15760
10350	18197
10350	10930
10350	22907
10350	6531
11621	7313
11621	8934
11621	1430
11621	15078
11621	20740
15182	24358
15182	246
15182	446
15182	1238
24358	246
24358	1238
1238	3827
247	14711
247	1559
247	19055
247	1907
14711	1559
248	25129
248	24591
248	1197
248	15512
248	15740
248	9631
248	23022
25129	16989
25129	3107
25129	12738
25129	25421
25129	7273
25129	18552
25129	15899
25129	17457
25129	26535
18828	15740
18828	9269
15740	16517
15740	16430
15740	10299
15740	24007
15740	10979
15740	9631
249	25671
25671	25871
25671	7262
25671	5135
25671	24645
25671	20346
25671	1146
25671	14709
25671	25913
25671	17863
25671	288
250	10165
250	9103
10165	3203
10165	11022
10165	12238
10165	2329
10165	17972
10165	26329
9103	11022
9103	3203
9103	12165
9103	9740
9103	12502
9103	12738
9103	16253
9103	25184
9103	9240
9103	26595
11902	6727
11902	5647
11902	23032
11902	22777
11902	10027
11902	7079
6727	9486
6727	3821
6727	312
5647	312
5647	22777
5647	7470
5647	11894
5647	4167
1329	251
1329	3207
251	26636
3553	22911
3553	2659
3553	16567
3553	17234
25620	21744
25620	21747
21744	2837
23807	2423
2423	7381
2423	16434
2423	18288
2423	3003
18269	255
255	23369
255	7466
17875	20589
17875	25523
17875	3039
20589	256
6394	256
26250	257
20505	22127
20505	19368
20505	258
20505	7619
22127	8231
21885	260
21885	10015
21885	2780
260	10015
260	24531
18303	18941
18303	10160
18303	20095
12411	23706
12411	23278
12411	21948
12411	17018
23706	3138
23706	23278
23706	4258
23706	13227
23706	22743
23706	19310
23706	2034
23706	26136
23706	8557
13716	24356
263	4806
4806	18711
4806	12013
4806	24596
23562	8522
23562	2039
23562	19194
23562	23858
8522	2878
8522	4639
8522	8214
8522	4386
8522	13788
8522	8813
8522	10454
8522	14487
8522	19077
8522	1484
8522	22393
15534	10001
15534	266
10001	20371
19557	16979
19557	8401
19557	15876
19557	9740
19557	5392
19557	22509
19557	2039
19557	13827
19557	9460
19557	7480
19557	11213
19557	14127
19557	15874
19557	17019
19557	10967
19557	7174
19557	13602
19557	14980
16979	3033
16979	3116
16979	20736
16979	16567
16979	6452
16979	13801
16979	5642
16979	14581
16979	4172
16979	1961
16979	8213
14040	11629
14040	6389
14040	8758
14040	11209
14040	19989
20631	267
20631	14512
267	11866
14512	24301
14512	26574
22880	268
22880	980
22880	2066
22880	20112
22880	10430
22880	4627
22880	5239
22880	13398
22880	4766
22880	13790
22880	15607
22880	17769
22880	12115
22777	23957
22777	26324
22777	1018
22777	135
22777	8955
22777	24964
22777	3004
22777	4248
22777	7669
22777	16009
22777	21997
22777	21864
22777	5286
22777	10823
22777	13131
22777	16463
22777	26311
22777	4783
22777	67
22777	23157
22777	7188
22777	23990
22777	1799
22777	16838
22777	1197
22777	13209
22777	12234
22777	12428
22777	13350
22777	13900
22777	12047
22777	15321
22777	6148
22777	17309
22777	17914
22777	312
22777	4279
22777	9122
22777	11894
22777	23829
22777	21504
22777	5525
22777	8184
22777	22665
22777	527
22777	8665
22777	24217
22777	14814
22777	17813
22777	1211
22777	25971
22777	26360
22777	26392
272	6392
272	2049
272	22701
272	2527
272	6057
272	22430
272	5071
272	19142
272	12572
272	5378
272	14996
272	15510
272	15848
272	9327
272	5060
23462	22177
273	12881
273	971
971	77
275	8676
8676	13358
276	24697
276	7512
276	10670
24697	7512
17427	279
17427	3966
17427	13317
17427	11358
279	17911
24182	24805
24805	15157
281	12324
6002	282
282	20246
20246	5110
283	15342
15342	24460
15342	24000
15342	23952
15342	26537
24460	448
24460	10383
25995	286
25995	12387
286	3036
25961	24978
25961	25575
25961	24067
24978	6118
24978	24532
24978	24775
24978	7066
24978	25359
24978	8716
287	9039
287	16597
9039	21348
9039	16597
1142	20980
1142	288
1142	25201
1142	300
1142	5828
1142	4616
1142	4677
1142	8987
1142	20666
1142	6845
1142	26374
1142	17706
1142	8988
1142	26331
1142	12768
288	8445
288	9285
22259	7222
22259	9550
7222	7098
7222	9550
7210	11023
7210	6134
7210	14835
11023	25519
11023	14835
1492	6753
1492	289
1492	9273
1492	7190
1492	9193
1492	23673
1492	6025
1492	4688
1492	14505
1492	21610
1492	22412
6753	24586
6753	3129
6753	7190
6753	9187
6753	22412
6753	4688
6753	24733
15036	6382
15036	18608
15036	7400
15036	6544
15036	6341
15036	12450
15036	20643
15036	25607
15036	26383
6382	7587
6382	25566
26511	12738
12738	10097
12738	9435
12738	14477
12738	3650
12738	6208
12738	19327
12738	8344
12738	4719
12738	19292
12738	26304
8942	26538
8942	348
8942	7184
8942	9014
8942	7194
8942	25619
8942	277
8942	25876
8942	26366
26538	2083
26538	26055
26538	1837
26538	7066
18923	295
18923	2438
18923	5330
295	2438
301	9112
21144	24007
21144	4766
21144	8055
21144	8335
24007	9223
24007	17546
24007	25087
24007	9232
24007	4155
24007	9029
24007	13327
24007	7098
24007	22236
24007	11002
24007	25470
18003	24796
18003	24490
24034	112
24034	14217
112	25354
2520	3411
10871	14836
10871	23544
10871	20102
10871	12483
14836	20102
14836	21826
14836	23336
1029	22818
1029	2329
1029	19501
22818	305
22818	2329
1197	306
1197	25524
1197	9888
1197	2855
1197	16160
1197	9023
1197	20711
1197	22861
1197	11853
1197	12709
1197	22854
1197	16393
1197	23786
1197	6200
25523	21630
25523	16437
25523	19505
25523	6452
21630	22220
21630	11623
21630	16094
8762	4638
9051	12455
9051	12306
9051	16208
9051	20680
9051	24029
9051	63
9051	1244
9051	24923
9051	17962
12455	6118
12455	11573
12455	8996
12455	26031
312	14127
318	25808
318	3206
318	21546
318	6086
318	13635
25808	7216
25808	16608
316	3317
316	5966
3317	24524
3317	17893
3317	13406
3317	13605
3317	17236
21316	317
319	1796
2049	12292
2049	3597
2049	3790
2049	3984
2049	9404
2049	14718
2049	15604
2049	13699
2049	3313
7166	321
20973	323
20973	14830
26449	26111
26449	5913
26111	5913
20682	324
20682	10044
10044	8716
10044	6551
10044	13776
10044	20956
10044	20655
325	26701
294	326
294	6616
294	15301
294	24832
294	4682
328	5658
5658	2992
329	25544
25544	13103
24707	23544
24707	15060
23544	14386
23544	26576
23544	10872
23544	16432
23544	8459
23544	12697
23544	23009
23544	3947
23544	18831
20635	6344
20635	9008
6344	24827
6344	25855
4711	25168
4711	25832
4711	3540
4711	22940
4711	1122
4711	19331
4711	17731
4711	17004
4711	24845
25168	26277
19491	22786
22786	26562
23506	14969
3199	17343
3199	9725
17343	9725
17343	274
17343	1349
17343	24853
335	1170
335	16400
335	13683
12025	336
12025	6561
12025	25502
12025	21250
12025	24634
12025	25501
12025	26580
5722	10895
5722	1535
5722	1597
5722	21306
5722	26059
5722	13804
9963	26556
9963	11184
9963	7609
10655	24449
10655	13931
10655	20813
10655	22579
10655	14285
10655	21504
10655	24757
339	2149
339	2244
2149	2244
2149	22767
2244	773
340	24155
24155	2403
24194	9357
24194	3105
24194	21824
24194	8850
24194	24038
24194	7034
24194	25791
24194	22976
9357	26314
9357	25002
344	6573
344	6708
6573	6708
1718	20520
20520	347
348	22491
22491	12022
22491	26366
11990	350
11990	10022
11990	24193
11990	11113
10478	5038
10478	17556
10478	1673
10478	419
5038	13976
5038	22775
5038	13955
5038	1672
5038	17556
13976	13955
13976	11878
9898	352
352	4099
352	23349
9431	23348
354	23728
23728	19110
23728	18988
6468	355
355	4021
355	7005
355	4824
4021	4824
7005	3062
7005	7619
7005	10947
7005	8996
7005	25160
3062	7619
502	356
356	1581
356	22474
21418	360
21418	13981
13981	2791
6266	363
6266	25436
6266	26590
6266	25548
6266	13519
6266	24537
6266	21244
363	7678
7678	15328
7678	18787
24218	364
24218	3817
24218	8812
364	13625
364	2094
2122	366
10296	137
10296	21173
10296	26366
10296	20954
10296	26438
10296	21002
10296	16219
10296	10266
10296	25587
10296	11632
10296	26129
5947	367
5947	7758
5947	15046
367	7758
369	23279
369	1854
23279	23635
1854	26496
1854	6437
1854	1597
265	3595
265	3740
265	21489
265	22560
265	5115
3595	3740
3595	18351
3595	11325
3595	17161
371	23816
371	5344
371	25202
371	26346
372	24131
24131	10867
376	13931
13931	24757
13931	4822
13931	5275
13931	5295
13931	15421
13931	5532
13931	18581
13931	21229
13931	7262
378	1162
1162	6762
1162	20908
1162	12254
379	10332
379	1288
379	24552
10332	1312
3476	15103
3476	7794
3476	12315
3476	12440
3476	15149
3476	8913
3476	26384
15103	8913
15103	24965
15103	12032
16256	12031
16256	9991
16256	24994
16256	20540
12031	863
381	17546
381	25201
381	14618
381	12497
17546	15073
17546	20646
17546	11618
17546	7041
17546	9174
17546	25966
17546	13299
17546	15373
17546	25896
17546	11619
17546	1398
17546	20556
17546	8978
17546	14470
17546	15113
17546	4677
17546	24703
17546	12675
17546	21299
17546	20540
17546	21119
17546	429
17546	24549
17546	23993
17546	4739
17546	1244
17546	24758
17546	6554
17546	26515
17546	296
17546	7601
17546	25934
17546	12719
17546	26286
17546	23722
17546	9338
16895	4165
4165	14802
19997	3098
19997	1741
19997	13194
19997	385
3098	14820
3098	18536
3098	3081
3098	19477
3098	1770
3098	20813
6130	383
6130	20749
383	24646
7073	21813
7073	373
24807	397
24807	5156
24807	6630
24807	6201
24807	26439
24807	12910
24807	14266
24807	4685
24807	5145
24807	19914
24807	16169
24807	25724
21764	384
12038	10792
12038	15320
12038	1270
12038	3049
12038	6549
12038	11982
12038	6012
12038	17232
12038	6351
12038	25630
12038	7088
12038	24067
12038	26298
12038	24451
12038	7042
12038	3024
12038	24838
12038	20970
12038	1485
12038	2645
12038	15095
12038	24544
12038	24944
11065	386
12489	387
12489	8931
3242	22412
3242	9640
22412	24139
22412	6319
22412	12167
22412	1158
22412	14618
22412	12499
22412	21267
22412	9368
22412	1101
22412	7425
22412	25669
22412	4677
25263	21766
20069	25104
20069	22321
20069	8299
20069	12930
20069	13905
20069	18306
25104	1276
25104	2583
25104	8692
25104	19816
25104	23059
1510	16236
1510	14252
1510	5958
1510	12310
1510	3601
16236	688
16236	14618
16236	11010
16236	2943
16236	12320
16236	3781
16236	6464
16236	14780
16236	20299
16236	8500
16236	12310
16236	5925
16236	21458
16236	16199
16236	12876
16236	1226
16236	19924
16236	16876
16236	3193
16236	23194
14461	18230
18230	2382
18230	13897
18230	17121
18230	19590
18230	3022
18230	24130
14718	22682
14718	14758
14718	14540
14718	4493
14718	1709
14718	24726
14718	2020
22682	10425
22682	22720
22682	10237
22682	11508
22682	9381
22682	1545
